id,name,supertype,subtypes,level,hp,types,evolvesFrom,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,set,number,artist,rarity,flavorText,nationalPokedexNumbers,legalities,images,tcgplayer,cardmarket,evolvesTo,resistances,rules
base5-2,Dark Arbok,Pokémon,['Stage 1'],25,60,['Grass'],Ekans,,"[{'name': 'Stare', 'cost': ['Grass', 'Grass'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.) If that Pokémon has a Pokémon Power, that power stops working until the end of your opponent's next turn.""}, {'name': 'Poison Vapor', 'cost': ['Grass', 'Grass', 'Grass'], 'convertedEnergyCost': 3, 'damage': '10', 'text': ""The Defending Pokémon is now Poisoned. This attack does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",2,Mitsuhiro Arita,Rare Holo,"Freezes its prey with its stare. If you should encounter one, remember not to look into its eyes.",[24],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/2.png', 'large': 'https://images.pokemontcg.io/base5/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-2', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 42.29, 'mid': 72.49, 'high': 81.9, 'market': 46.99, 'directLow': None}, 'unlimitedHolofoil': {'low': 8.99, 'mid': 12.0, 'high': 200.0, 'market': 10.79, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-2', 'updatedAt': '2026/03/26', 'prices': {'averageSellPrice': 11.17, 'lowPrice': 0.9, 'trendPrice': 12.63, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 8.04, 'lowPriceExPlus': 6.8, 'avg1': 15.58, 'avg7': 13.63, 'avg30': 10.79, 'reverseHoloAvg1': 13.5, 'reverseHoloAvg7': 7.18, 'reverseHoloAvg30': 8.33}}",,,
base5-3,Dark Blastoise,Pokémon,['Stage 2'],28,70,['Water'],Dark Wartortle,,"[{'name': 'Hydrocannon', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '30+', 'text': ""Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack. You can't add more than 40 damage in this way.""}, {'name': 'Rocket Tackle', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ""Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. (Any other effects of attacks still happen.)""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",3,Mitsuhiro Arita,Rare Holo,An aggressive Pokémon that tackles anything it sees.,[9],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/3.png', 'large': 'https://images.pokemontcg.io/base5/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-3', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 396.6, 'mid': 508.75, 'high': 598.88, 'market': 393.46, 'directLow': None}, 'unlimitedHolofoil': {'low': 130.54, 'mid': 199.99, 'high': 329.99, 'market': 162.31, 'directLow': 329.99}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-3', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 110.13, 'lowPrice': 18.98, 'trendPrice': 83.0, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 55.24, 'lowPriceExPlus': 79.0, 'avg1': 100.0, 'avg7': 100.29, 'avg30': 111.12, 'reverseHoloAvg1': 14.0, 'reverseHoloAvg7': 60.92, 'reverseHoloAvg30': 56.81}}",,,
base5-4,Dark Charizard,Pokémon,['Stage 2'],38,80,['Fire'],Dark Charmeleon,,"[{'name': 'Nail Flick', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Continuous Fireball', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '50×', 'text': 'Flip a number of coins equal to the number of Fire Energy cards attached to Dark Charizard. This attack does 50 damage times the number of heads. Discard a number of Fire Energy cards attached to Dark Charizard equal to the number of heads.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",4,Ken Sugimori,Rare Holo,"Seemingly possessed, it spews fire like a volcano, trying to burn all it sees.",[6],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/4.png', 'large': 'https://images.pokemontcg.io/base5/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-4', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 521.75, 'mid': 559.99, 'high': 700.0, 'market': 680.37, 'directLow': None}, 'unlimitedHolofoil': {'low': 289.69, 'mid': 349.99, 'high': 500.0, 'market': 328.76, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-4', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 384.97, 'lowPrice': 50.0, 'trendPrice': 242.14, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 116.73, 'lowPriceExPlus': 170.0, 'avg1': 100.0, 'avg7': 158.26, 'avg30': 265.12, 'reverseHoloAvg1': 159.0, 'reverseHoloAvg7': 115.68, 'reverseHoloAvg30': 114.89}}",,"[{'type': 'Fighting', 'value': '-30'}]",
base5-5,Dark Dragonite,Pokémon,['Stage 2'],33,70,['Colorless'],Dark Dragonair,"[{'name': 'Summon Minions', 'text': 'When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.', 'type': 'Pokémon Power'}]","[{'name': 'Giant Tail', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '70', 'text': 'Flip a coin. If tails, this attack does nothing.'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",5,Mitsuhiro Arita,Rare Holo,"Sometimes called ""The God of Destruction."" Its wings are able to support it in spite of its massive weight.",[149],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/5.png', 'large': 'https://images.pokemontcg.io/base5/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-5', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 168.99, 'mid': 387.55, 'high': 475.62, 'market': 332.35, 'directLow': None}, 'unlimitedHolofoil': {'low': 134.99, 'mid': 155.38, 'high': 400.0, 'market': 158.68, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-5', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 106.67, 'lowPrice': 18.9, 'trendPrice': 204.03, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 45.98, 'lowPriceExPlus': 99.5, 'avg1': 1000.0, 'avg7': 199.13, 'avg30': 119.77, 'reverseHoloAvg1': 37.5, 'reverseHoloAvg7': 55.74, 'reverseHoloAvg30': 62.69}}",,"[{'type': 'Fighting', 'value': '-30'}]",
base5-6,Dark Dugtrio,Pokémon,['Stage 1'],18,50,['Fighting'],Diglett,"[{'name': 'Sinkhole', 'text': ""Whenever your opponent's Active Pokémon retreats, your opponent flips a coin. If tails, this power does 20 damage to that Pokémon. (Don't apply Weakness and Resistance.) This power stops working while Dark Dugtrio is Asleep, Confused, or Paralyzed."", 'type': 'Pokémon Power'}]","[{'name': 'Knock Down', 'cost': ['Fighting', 'Fighting'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': 'Your opponent flips a coin. If tails, this attack does 20 damage plus 20 more damage; if heads, this attack does 20 damage.'}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",6,Kagemaru Himeno,Rare Holo,Digs large sinkholes in the ground and tries to trap its enemies in them.,[51],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/6.png', 'large': 'https://images.pokemontcg.io/base5/6_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-6', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 49.5, 'mid': 74.99, 'high': 96.0, 'market': 65.43, 'directLow': None}, 'unlimitedHolofoil': {'low': 22.16, 'mid': 29.95, 'high': 50.0, 'market': 34.53, 'directLow': 41.44}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-6', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 41.77, 'lowPrice': 6.8, 'trendPrice': 40.14, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 18.17, 'lowPriceExPlus': 25.0, 'avg1': 19.0, 'avg7': 32.08, 'avg30': 39.64, 'reverseHoloAvg1': 3.49, 'reverseHoloAvg7': 26.53, 'reverseHoloAvg30': 18.1}}",,"[{'type': 'Lightning', 'value': '-30'}]",
base5-7,Dark Golbat,Pokémon,['Stage 1'],25,50,['Grass'],Zubat,"[{'name': 'Sneak Attack', 'text': ""When you play Dark Golbat from your hand, you may choose 1 of your opponent's Pokémon. If you do, Dark Golbat does 10 damage to that Pokémon. Apply Weakness and Resistance."", 'type': 'Pokémon Power'}]","[{'name': 'Flitter', 'cost': ['Grass', 'Grass'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""Choose 1 of your opponent's Pokémon. This attack does 20 damage to that Pokémon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)""}]","[{'type': 'Psychic', 'value': '×2'}]",,,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",7,Mitsuhiro Arita,Rare Holo,"Sneaks up silently on its prey and attacks it from behind, sometimes killing it with one bite.",[42],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/7.png', 'large': 'https://images.pokemontcg.io/base5/7_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-7', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 38.13, 'mid': 62.99, 'high': 175.0, 'market': 50.11, 'directLow': None}, 'unlimitedHolofoil': {'low': 17.51, 'mid': 26.32, 'high': 124.98, 'market': 25.88, 'directLow': 69.99}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-7', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 59.49, 'lowPrice': 7.9, 'trendPrice': 22.6, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 16.61, 'lowPriceExPlus': 23.74, 'avg1': 19.0, 'avg7': 20.66, 'avg30': 49.73, 'reverseHoloAvg1': 10.99, 'reverseHoloAvg7': 12.97, 'reverseHoloAvg30': 16.12}}",['Crobat'],"[{'type': 'Fighting', 'value': '-30'}]",
base5-8,Dark Gyarados,Pokémon,['Stage 1'],31,70,['Water'],Magikarp,"[{'name': 'Final Beam', 'text': ""When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokémon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed."", 'type': 'Pokémon Power'}]","[{'name': 'Ice Beam', 'cost': ['Water', 'Water', 'Water'], 'convertedEnergyCost': 3, 'damage': '30', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",8,Kagemaru Himeno,Rare Holo,"Normally found only in the deep ocean, it has recently been seen in shallow waters as well.",[130],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/8.png', 'large': 'https://images.pokemontcg.io/base5/8_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-8', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 142.51, 'mid': 239.5, 'high': 399.0, 'market': 127.95, 'directLow': None}, 'unlimitedHolofoil': {'low': 47.89, 'mid': 65.97, 'high': 125.99, 'market': 63.42, 'directLow': 54.99}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-8', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 30.7, 'lowPrice': 19.49, 'trendPrice': 32.85, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 24.82, 'lowPriceExPlus': 25.0, 'avg1': 37.5, 'avg7': 36.41, 'avg30': 28.21, 'reverseHoloAvg1': 22.45, 'reverseHoloAvg7': 24.97, 'reverseHoloAvg30': 23.89}}",,"[{'type': 'Fighting', 'value': '-30'}]",
base5-9,Dark Hypno,Pokémon,['Stage 1'],26,60,['Psychic'],Drowzee,,"[{'name': 'Psypunch', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Bench Manipulation', 'cost': ['Psychic', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '20×', 'text': ""Your opponent flips a number of coins equal to the number of Pokémon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)""}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",9,Kagemaru Himeno,Rare Holo,Carries a pendulum with it always. Sometimes appears near less-traveled roads and schools at dusk.,[97],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/9.png', 'large': 'https://images.pokemontcg.io/base5/9_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-9', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 57.2, 'mid': 82.28, 'high': 110.0, 'market': 70.98, 'directLow': 67.46}, 'unlimitedHolofoil': {'low': 23.81, 'mid': 36.1, 'high': 79.99, 'market': 34.33, 'directLow': 31.48}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-9', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 64.65, 'lowPrice': 5.95, 'trendPrice': 80.73, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 24.75, 'lowPriceExPlus': 22.0, 'avg1': 20.0, 'avg7': 27.27, 'avg30': 54.94, 'reverseHoloAvg1': 9.5, 'reverseHoloAvg7': 21.18, 'reverseHoloAvg30': 19.35}}",,,
base5-10,Dark Machamp,Pokémon,['Stage 2'],30,70,['Fighting'],Dark Machoke,,"[{'name': 'Mega Punch', 'cost': ['Fighting', 'Fighting'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Fling', 'cost': ['Fighting', 'Fighting', 'Fighting', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '', 'text': ""Your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokémon.""}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",10,Mitsuhiro Arita,Rare Holo,It is almost impossible to defend against a Machamp's four powerful arms.,[68],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/10.png', 'large': 'https://images.pokemontcg.io/base5/10_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-10', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 74.99, 'mid': 219.25, 'high': 245.0, 'market': 83.93, 'directLow': None}, 'unlimitedHolofoil': {'low': 34.4, 'mid': 43.47, 'high': 148.99, 'market': 49.11, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-10', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 67.34, 'lowPrice': 9.95, 'trendPrice': 59.0, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 26.15, 'lowPriceExPlus': 29.99, 'avg1': 19.0, 'avg7': 39.59, 'avg30': 55.59, 'reverseHoloAvg1': 12.99, 'reverseHoloAvg7': 21.82, 'reverseHoloAvg30': 21.45}}",,,
base5-11,Dark Magneton,Pokémon,['Stage 1'],26,60,['Lightning'],Magnemite,,"[{'name': 'Sonicboom', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ""Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)""}, {'name': 'Magnetic Lines', 'cost': ['Lightning', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '30', 'text': 'If the Defending Pokémon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokémon, choose 1 of them and attach that Energy card to it.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",11,Miki Tanaka,Rare Holo,The number of incidents of hackers using Magnetons to damage computer systems is steadily increasing.,[82],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/11.png', 'large': 'https://images.pokemontcg.io/base5/11_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-11', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 89.58, 'mid': 102.75, 'high': 179.99, 'market': 98.0, 'directLow': None}, 'unlimitedHolofoil': {'low': 27.56, 'mid': 40.55, 'high': 549.98, 'market': 40.39, 'directLow': 35.99}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-11', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 34.23, 'lowPrice': 7.0, 'trendPrice': 39.62, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 21.92, 'lowPriceExPlus': 27.0, 'avg1': 17.5, 'avg7': 32.96, 'avg30': 33.34, 'reverseHoloAvg1': 9.99, 'reverseHoloAvg7': 21.42, 'reverseHoloAvg30': 18.93}}",['Magnezone'],,
base5-12,Dark Slowbro,Pokémon,['Stage 1'],27,60,['Psychic'],Slowpoke,"[{'name': 'Reel In', 'text': 'When you play Dark Slowbro from your hand, choose up to 3 Basic Pokémon and/or Evolution cards from your discard pile and put them into your hand.', 'type': 'Pokémon Power'}]","[{'name': 'Fickle Attack', 'cost': ['Psychic', 'Psychic'], 'convertedEnergyCost': 2, 'damage': '40', 'text': 'Flip a coin. If tails, this attack does nothing.'}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",12,Mitsuhiro Arita,Rare Holo,"It loves nothing better than to be left alone, and so sometimes ends up being manipulated by unscrupulous people.",[80],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/12.png', 'large': 'https://images.pokemontcg.io/base5/12_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-12', 'updatedAt': '2026/03/26', 'prices': {'1stEditionHolofoil': {'low': 79.99, 'mid': 125.0, 'high': 139.99, 'market': 87.05, 'directLow': None}, 'unlimitedHolofoil': {'low': 29.98, 'mid': 41.33, 'high': 109.99, 'market': 44.89, 'directLow': 39.99}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-12', 'updatedAt': '2026/03/25', 'prices': {'averageSellPrice': 43.29, 'lowPrice': 6.9, 'trendPrice': 25.16, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 33.23, 'lowPriceExPlus': 26.0, 'avg1': 68.98, 'avg7': 36.38, 'avg30': 40.83, 'reverseHoloAvg1': 15.0, 'reverseHoloAvg7': 28.18, 'reverseHoloAvg30': 18.37}}",,,
